trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type,c_subscription_type,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,member_birth_year,member_gender,bike_share_for_all_trip,start_station_geom,end_station_geom
27452017082918282100,922,2017-08-29 18:28:21 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2017-08-29 18:43:44 UTC,Howard St at Beale St,22,2745,,Subscriber,Subscriber,37.7810737,-122.4117382,37.789756,-122.394643,1986,Male,,POINT(-122.4117382 37.7810737),POINT(-122.394643 37.789756)
8582017082918325600,228,2017-08-29 18:32:56 UTC,Mechanics Monument Plaza (Market St at Bush St),20,2017-08-29 18:36:45 UTC,Howard St at Beale St,22,858,,Subscriber,Subscriber,37.7913,-122.399051,37.789756,-122.394643,1949,Male,,POINT(-122.399051 37.7913),POINT(-122.394643 37.789756)
24032017082509203400,373,2017-08-25 09:20:34 UTC,Cyril Magnin St at Ellis St,4,2017-08-25 09:26:48 UTC,Howard St at Beale St,22,2403,,Subscriber,Subscriber,37.785880626941328,-122.4089150084319,37.789756,-122.394643,1989,Male,,POINT(-122.408915008432 37.7858806269413),POINT(-122.394643 37.789756)
15122017082317150400,416,2017-08-23 17:15:04 UTC,Commercial St at Montgomery St,13,2017-08-23 17:22:01 UTC,Howard St at Beale St,22,1512,,Subscriber,Subscriber,37.794231,-122.402923,37.789756,-122.394643,1980,Male,,POINT(-122.402923 37.794231),POINT(-122.394643 37.789756)
9522017082116391900,609,2017-08-21 16:39:19 UTC,Golden Gate Ave at Hyde St,33,2017-08-21 16:49:29 UTC,Howard St at Beale St,22,952,,Subscriber,Subscriber,37.7816495,-122.4154077,37.789756,-122.394643,1967,Male,,POINT(-122.4154077 37.7816495),POINT(-122.394643 37.789756)
12552017080917155800,459,2017-08-09 17:15:58 UTC,Post St at Kearny St,19,2017-08-09 17:23:38 UTC,Howard St at Beale St,22,1255,,Subscriber,Subscriber,37.788975,-122.403452,37.789756,-122.394643,1965,Male,,POINT(-122.403452 37.788975),POINT(-122.394643 37.789756)
19382017080717392600,492,2017-08-07 17:39:26 UTC,Broadway at Kearny,323,2017-08-07 17:47:38 UTC,Howard St at Beale St,22,1938,,Subscriber,Subscriber,37.798013643959777,-122.40595042705534,37.789756,-122.394643,1979,Male,,POINT(-122.405950427055 37.7980136439598),POINT(-122.394643 37.789756)
2562017080217401900,497,2017-08-02 17:40:19 UTC,Broadway at Kearny,323,2017-08-02 17:48:37 UTC,Howard St at Beale St,22,256,,Subscriber,Subscriber,37.798013643959777,-122.40595042705534,37.789756,-122.394643,1979,Male,,POINT(-122.405950427055 37.7980136439598),POINT(-122.394643 37.789756)
3872017072019094000,528,2017-07-20 19:09:40 UTC,The Embarcadero at Vallejo St,8,2017-07-20 19:18:28 UTC,Howard St at Beale St,22,387,,Subscriber,Subscriber,37.799953,-122.398525,37.789756,-122.394643,1987,Female,,POINT(-122.398525 37.799953),POINT(-122.394643 37.789756)
662017072010472500,585,2017-07-20 10:47:25 UTC,Father Alfred E Boeddeker Park,34,2017-07-20 10:57:11 UTC,Howard St at Beale St,22,66,,Subscriber,Subscriber,37.7839879,-122.412408,37.789756,-122.394643,1982,Male,,POINT(-122.412408 37.7839879),POINT(-122.394643 37.789756)
2492017071209445900,438,2017-07-12 09:44:59 UTC,Broadway at Kearny,323,2017-07-12 09:52:17 UTC,Howard St at Beale St,22,249,,Subscriber,Subscriber,37.798013643959777,-122.40595042705534,37.789756,-122.394643,1990,Male,,POINT(-122.405950427055 37.7980136439598),POINT(-122.394643 37.789756)
8982017070618334300,410,2017-07-06 18:33:43 UTC,The Embarcadero at Vallejo St,8,2017-07-06 18:40:34 UTC,Howard St at Beale St,22,898,,Subscriber,Subscriber,37.799953,-122.398525,37.789756,-122.394643,1959,Male,,POINT(-122.398525 37.799953),POINT(-122.394643 37.789756)
8752017070316180800,121,2017-07-03 16:18:08 UTC,Howard St at 2nd St,25,2017-07-03 16:20:09 UTC,Howard St at Beale St,22,875,,Subscriber,Subscriber,37.787521780456245,-122.39740490913391,37.789756,-122.394643,1960,Male,,POINT(-122.397404909134 37.7875217804563),POINT(-122.394643 37.789756)
10472017063017483700,539,2017-06-30 17:48:37 UTC,Broadway at Kearny,323,2017-06-30 17:57:36 UTC,Howard St at Beale St,22,1047,,Subscriber,Subscriber,37.798013643959777,-122.40595042705534,37.789756,-122.394643,1979,Male,,POINT(-122.405950427055 37.7980136439598),POINT(-122.394643 37.789756)
31922018022716422300,196,2018-02-27 16:42:23 UTC,Mechanics Monument Plaza (Market St at Bush St),20,2018-02-27 16:45:40 UTC,Howard St at Beale St,22,3192,,Subscriber,Subscriber,37.7913,-122.399051,37.789756,-122.394643,1985,Male,No,POINT(-122.399051 37.7913),POINT(-122.394643 37.789756)
2982018022617002200,502,2018-02-26 17:00:22 UTC,Broadway at Battery St,9,2018-02-26 17:08:44 UTC,Howard St at Beale St,22,298,,Subscriber,Subscriber,37.798572108462558,-122.40086898207666,37.789756,-122.394643,1985,Male,No,POINT(-122.400868982077 37.7985721084626),POINT(-122.394643 37.789756)
12852018021316343900,191,2018-02-13 16:34:39 UTC,Mechanics Monument Plaza (Market St at Bush St),20,2018-02-13 16:37:51 UTC,Howard St at Beale St,22,1285,,Subscriber,Subscriber,37.7913,-122.399051,37.789756,-122.394643,1985,Male,No,POINT(-122.399051 37.7913),POINT(-122.394643 37.789756)
26862018021308544100,1175,2018-02-13 08:54:41 UTC,Jackson Playground,115,2018-02-13 09:14:17 UTC,Howard St at Beale St,22,2686,,Subscriber,Subscriber,37.7650259,-122.3987734,37.789756,-122.394643,1974,Male,No,POINT(-122.3987734 37.7650259),POINT(-122.394643 37.789756)
31532018021217250900,468,2018-02-12 17:25:09 UTC,Union Square (Powell St at Post St),324,2018-02-12 17:32:57 UTC,Howard St at Beale St,22,3153,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.789756,-122.394643,1962,Female,No,POINT(-122.408530712128 37.7882999781508),POINT(-122.394643 37.789756)
27232018020916334600,465,2018-02-09 16:33:46 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-02-09 16:41:32 UTC,Howard St at Beale St,22,2723,,Subscriber,Subscriber,37.7810737,-122.4117382,37.789756,-122.394643,1985,Female,No,POINT(-122.4117382 37.7810737),POINT(-122.394643 37.789756)
25162018020910100700,1053,2018-02-09 10:10:07 UTC,Esprit Park,126,2018-02-09 10:27:40 UTC,Howard St at Beale St,22,2516,,Subscriber,Subscriber,37.7616343,-122.3906477,37.789756,-122.394643,1959,Male,No,POINT(-122.3906477 37.7616343),POINT(-122.394643 37.789756)
29502018020116320800,1557,2018-02-01 16:32:08 UTC,McAllister St at Baker St,52,2018-02-01 16:58:05 UTC,Howard St at Beale St,22,2950,,Subscriber,Subscriber,37.7774157,-122.4418376,37.789756,-122.394643,1986,Female,No,POINT(-122.4418376 37.7774157),POINT(-122.394643 37.789756)
31882018032920371200,1224,2018-03-29 20:37:12 UTC,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2018-03-29 20:57:37 UTC,Howard St at Beale St,22,3188,,Subscriber,Subscriber,37.784872084360622,-122.40087568759917,37.789756,-122.394643,1989,Male,No,POINT(-122.400875687599 37.7848720843606),POINT(-122.394643 37.789756)
23982018032919154800,362,2018-03-29 19:15:48 UTC,Clay St at Battery St,14,2018-03-29 19:21:51 UTC,Howard St at Beale St,22,2398,,Subscriber,Subscriber,37.795001,-122.39997,37.789756,-122.394643,1982,Female,No,POINT(-122.39997 37.795001),POINT(-122.394643 37.789756)
11142018031909152500,1142,2018-03-19 09:15:25 UTC,Esprit Park,126,2018-03-19 09:34:28 UTC,Howard St at Beale St,22,1114,,Subscriber,Subscriber,37.7616343,-122.3906477,37.789756,-122.394643,1959,Male,No,POINT(-122.3906477 37.7616343),POINT(-122.394643 37.789756)
7002018031716570400,124,2018-03-17 16:57:04 UTC,Howard St at 2nd St,25,2018-03-17 16:59:09 UTC,Howard St at Beale St,22,700,,Subscriber,Subscriber,37.787521780456245,-122.39740490913391,37.789756,-122.394643,1984,Female,No,POINT(-122.397404909134 37.7875217804563),POINT(-122.394643 37.789756)
16742018031415530100,422,2018-03-14 15:53:01 UTC,Broadway at Battery St,9,2018-03-14 16:00:03 UTC,Howard St at Beale St,22,1674,,Subscriber,Subscriber,37.798572108462558,-122.40086898207666,37.789756,-122.394643,1959,Male,No,POINT(-122.400868982077 37.7985721084626),POINT(-122.394643 37.789756)
15802018031213504500,4011,2018-03-12 13:50:45 UTC,Webster St at O'Farrell St,285,2018-03-12 14:57:37 UTC,Howard St at Beale St,22,1580,,Customer,Customer,37.783520835260951,-122.43115782737732,37.789756,-122.394643,1972,Male,No,POINT(-122.431157827377 37.783520835261),POINT(-122.394643 37.789756)
22032018030817273300,269,2018-03-08 17:27:33 UTC,Folsom St at 3rd St,36,2018-03-08 17:32:03 UTC,Howard St at Beale St,22,2203,,Subscriber,Subscriber,37.78383,-122.39887,37.789756,-122.394643,1977,Male,No,POINT(-122.39887 37.78383),POINT(-122.394643 37.789756)
36462018030717225000,461,2018-03-07 17:22:50 UTC,Union Square (Powell St at Post St),324,2018-03-07 17:30:31 UTC,Howard St at Beale St,22,3646,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.789756,-122.394643,1962,Female,No,POINT(-122.408530712128 37.7882999781508),POINT(-122.394643 37.789756)
8172018030712282900,776,2018-03-07 12:28:29 UTC,Colin P Kelly Jr St at Townsend St (Temporary Site),342,2018-03-07 12:41:26 UTC,Howard St at Beale St,22,817,,Subscriber,Subscriber,37.781382819628725,-122.3898410797119,37.789756,-122.394643,1963,Male,No,POINT(-122.389841079712 37.7813828196287),POINT(-122.394643 37.789756)
17512018030217044400,184,2018-03-02 17:04:44 UTC,Mechanics Monument Plaza (Market St at Bush St),20,2018-03-02 17:07:49 UTC,Howard St at Beale St,22,1751,,Subscriber,Subscriber,37.7913,-122.399051,37.789756,-122.394643,1985,Male,No,POINT(-122.399051 37.7913),POINT(-122.394643 37.789756)
31362018030116551700,930,2018-03-01 16:55:17 UTC,4th St at Mission Bay Blvd S,93,2018-03-01 17:10:48 UTC,Howard St at Beale St,22,3136,,Subscriber,Subscriber,37.7704074,-122.3911984,37.789756,-122.394643,1959,Female,No,POINT(-122.3911984 37.7704074),POINT(-122.394643 37.789756)
9152018012915260400,310,2018-01-29 15:26:04 UTC,Davis St at Jackson St,11,2018-01-29 15:31:14 UTC,Howard St at Beale St,22,915,,Subscriber,Subscriber,37.79728,-122.398436,37.789756,-122.394643,1949,Male,No,POINT(-122.398436 37.79728),POINT(-122.394643 37.789756)
35892018012407570900,1418,2018-01-24 07:57:09 UTC,Mission Playground,121,2018-01-24 08:20:48 UTC,Howard St at Beale St,22,3589,,Subscriber,Subscriber,37.7592103,-122.4213392,37.789756,-122.394643,1969,Female,No,POINT(-122.4213392 37.7592103),POINT(-122.394643 37.789756)
26852018012216330200,176,2018-01-22 16:33:02 UTC,Mechanics Monument Plaza (Market St at Bush St),20,2018-01-22 16:35:59 UTC,Howard St at Beale St,22,2685,,Subscriber,Subscriber,37.7913,-122.399051,37.789756,-122.394643,1985,Male,No,POINT(-122.399051 37.7913),POINT(-122.394643 37.789756)
8172018011917541900,321,2018-01-19 17:54:19 UTC,Broadway at Battery St,9,2018-01-19 17:59:40 UTC,Howard St at Beale St,22,817,,Subscriber,Subscriber,37.798572108462558,-122.40086898207666,37.789756,-122.394643,1962,Male,No,POINT(-122.400868982077 37.7985721084626),POINT(-122.394643 37.789756)
24212018011910265000,1064,2018-01-19 10:26:50 UTC,Market St at Dolores St,86,2018-01-19 10:44:34 UTC,Howard St at Beale St,22,2421,,Subscriber,Subscriber,37.7693053,-122.4268256,37.789756,-122.394643,1983,Other,No,POINT(-122.4268256 37.7693053),POINT(-122.394643 37.789756)
16422018011216333800,504,2018-01-12 16:33:38 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-01-12 16:42:02 UTC,Howard St at Beale St,22,1642,,Subscriber,Subscriber,37.7810737,-122.4117382,37.789756,-122.394643,1985,Female,No,POINT(-122.4117382 37.7810737),POINT(-122.394643 37.789756)
30512018010518093600,393,2018-01-05 18:09:36 UTC,Post St at Kearny St,19,2018-01-05 18:16:10 UTC,Howard St at Beale St,22,3051,,Subscriber,Subscriber,37.788975,-122.403452,37.789756,-122.394643,1965,Male,No,POINT(-122.403452 37.788975),POINT(-122.394643 37.789756)
22582018042617343200,318,2018-04-26 17:34:32 UTC,The Embarcadero at Vallejo St,8,2018-04-26 17:39:51 UTC,Howard St at Beale St,22,2258,,Subscriber,Subscriber,37.799953,-122.398525,37.789756,-122.394643,1962,Male,No,POINT(-122.398525 37.799953),POINT(-122.394643 37.789756)
21262018041918352700,397,2018-04-19 18:35:27 UTC,Davis St at Jackson St,11,2018-04-19 18:42:04 UTC,Howard St at Beale St,22,2126,,Subscriber,Subscriber,37.79728,-122.398436,37.789756,-122.394643,1959,Male,No,POINT(-122.398436 37.79728),POINT(-122.394643 37.789756)
1662018041818542300,684,2018-04-18 18:54:23 UTC,Townsend St at 5th St,80,2018-04-18 19:05:47 UTC,Howard St at Beale St,22,166,,Subscriber,Subscriber,37.7753058,-122.39738,37.789756,-122.394643,1992,Male,No,POINT(-122.39738 37.7753058),POINT(-122.394643 37.789756)
19362018041608143100,500,2018-04-16 08:14:31 UTC,5th at Folsom,321,2018-04-16 08:22:52 UTC,Howard St at Beale St,22,1936,,Subscriber,Subscriber,37.780145703455979,-122.40307085237873,37.789756,-122.394643,1991,Female,No,POINT(-122.403070852379 37.780145703456),POINT(-122.394643 37.789756)
24272018041307495300,1360,2018-04-13 07:49:53 UTC,Jackson Playground,115,2018-04-13 08:12:33 UTC,Howard St at Beale St,22,2427,,Subscriber,Subscriber,37.7650259,-122.3987734,37.789756,-122.394643,1986,Male,No,POINT(-122.3987734 37.7650259),POINT(-122.394643 37.789756)
27682018041307434300,765,2018-04-13 07:43:43 UTC,7th St at Brannan St,79,2018-04-13 07:56:29 UTC,Howard St at Beale St,22,2768,,Subscriber,Subscriber,37.7734919,-122.4036725,37.789756,-122.394643,1987,Male,No,POINT(-122.4036725 37.7734919),POINT(-122.394643 37.789756)
7622018041208512100,1210,2018-04-12 08:51:21 UTC,Jackson Playground,115,2018-04-12 09:11:31 UTC,Howard St at Beale St,22,762,,Subscriber,Subscriber,37.7650259,-122.3987734,37.789756,-122.394643,1986,Male,No,POINT(-122.3987734 37.7650259),POINT(-122.394643 37.789756)
28522018041113263700,632,2018-04-11 13:26:37 UTC,Folsom St at 9th St,78,2018-04-11 13:37:10 UTC,Howard St at Beale St,22,2852,,Subscriber,Subscriber,37.7737172,-122.4116467,37.789756,-122.394643,1988,Male,No,POINT(-122.4116467 37.7737172),POINT(-122.394643 37.789756)
9702018041017302500,274,2018-04-10 17:30:25 UTC,Colin P Kelly Jr St at Townsend St (Temporary Site),342,2018-04-10 17:34:59 UTC,Howard St at Beale St,22,970,,Subscriber,Subscriber,37.781382819628725,-122.3898410797119,37.789756,-122.394643,1980,Male,No,POINT(-122.389841079712 37.7813828196287),POINT(-122.394643 37.789756)
35892018041005321200,1107,2018-04-10 05:32:12 UTC,McAllister St at Baker St,52,2018-04-10 05:50:39 UTC,Howard St at Beale St,22,3589,,Subscriber,Subscriber,37.7774157,-122.4418376,37.789756,-122.394643,1977,Male,No,POINT(-122.4418376 37.7774157),POINT(-122.394643 37.789756)
14002018040918355700,360,2018-04-09 18:35:57 UTC,Davis St at Jackson St,11,2018-04-09 18:41:58 UTC,Howard St at Beale St,22,1400,,Subscriber,Subscriber,37.79728,-122.398436,37.789756,-122.394643,1959,Male,No,POINT(-122.398436 37.79728),POINT(-122.394643 37.789756)
24512018040907475200,824,2018-04-09 07:47:52 UTC,7th St at Brannan St,79,2018-04-09 08:01:36 UTC,Howard St at Beale St,22,2451,,Subscriber,Subscriber,37.7734919,-122.4036725,37.789756,-122.394643,1987,Male,No,POINT(-122.4036725 37.7734919),POINT(-122.394643 37.789756)
31472018040413060300,791,2018-04-04 13:06:03 UTC,Spear St at Folsom St,24,2018-04-04 13:19:15 UTC,Howard St at Beale St,22,3147,,Subscriber,Subscriber,37.7896767,-122.3904285,37.789756,-122.394643,1985,Female,No,POINT(-122.3904285 37.7896767),POINT(-122.394643 37.789756)
14932018040412435600,345,2018-04-04 12:43:56 UTC,Post St at Kearny St,19,2018-04-04 12:49:41 UTC,Howard St at Beale St,22,1493,,Subscriber,Subscriber,37.788975,-122.403452,37.789756,-122.394643,1988,Male,No,POINT(-122.403452 37.788975),POINT(-122.394643 37.789756)
27562018040409143600,710,2018-04-04 09:14:36 UTC,4th St at Mission Bay Blvd S,93,2018-04-04 09:26:27 UTC,Howard St at Beale St,22,2756,,Subscriber,Subscriber,37.7704074,-122.3911984,37.789756,-122.394643,1986,Female,No,POINT(-122.3911984 37.7704074),POINT(-122.394643 37.789756)
33782018040309114000,1021,2018-04-03 09:11:40 UTC,Esprit Park,126,2018-04-03 09:28:41 UTC,Howard St at Beale St,22,3378,,Subscriber,Subscriber,37.7616343,-122.3906477,37.789756,-122.394643,1959,Male,No,POINT(-122.3906477 37.7616343),POINT(-122.394643 37.789756)
3212018040208542200,1037,2018-04-02 08:54:22 UTC,Esprit Park,126,2018-04-02 09:11:39 UTC,Howard St at Beale St,22,321,,Subscriber,Subscriber,37.7616343,-122.3906477,37.789756,-122.394643,1959,Male,No,POINT(-122.3906477 37.7616343),POINT(-122.394643 37.789756)
32472017122220265400,1194,2017-12-22 20:26:54 UTC,Folsom St at 15th St,99,2017-12-22 20:46:48 UTC,Howard St at Beale St,22,3247,,Subscriber,Subscriber,37.7670373,-122.4154425,37.789756,-122.394643,1991,Female,,POINT(-122.4154425 37.7670373),POINT(-122.394643 37.789756)
34452017122109023600,1209,2017-12-21 09:02:36 UTC,22nd St Caltrain Station,130,2017-12-21 09:22:45 UTC,Howard St at Beale St,22,3445,,Subscriber,Subscriber,37.757368990057351,-122.3920565843582,37.789756,-122.394643,,,,POINT(-122.392056584358 37.7573689900574),POINT(-122.394643 37.789756)
19192017122016303300,369,2017-12-20 16:30:33 UTC,The Embarcadero at Vallejo St,8,2017-12-20 16:36:43 UTC,Howard St at Beale St,22,1919,,Subscriber,Subscriber,37.799953,-122.398525,37.789756,-122.394643,1985,Female,,POINT(-122.398525 37.799953),POINT(-122.394643 37.789756)
30722017121217455900,965,2017-12-12 17:45:59 UTC,14th St at Mission St,97,2017-12-12 18:02:05 UTC,Howard St at Beale St,22,3072,,Subscriber,Subscriber,37.7682646,-122.4201102,37.789756,-122.394643,1985,Other,,POINT(-122.4201102 37.7682646),POINT(-122.394643 37.789756)
26402017120815591400,306,2017-12-08 15:59:14 UTC,Clay St at Battery St,14,2017-12-08 16:04:21 UTC,Howard St at Beale St,22,2640,,Subscriber,Subscriber,37.795001,-122.39997,37.789756,-122.394643,1973,Male,,POINT(-122.39997 37.795001),POINT(-122.394643 37.789756)
12982017120808422200,1253,2017-12-08 08:42:22 UTC,McAllister St at Baker St,52,2017-12-08 09:03:16 UTC,Howard St at Beale St,22,1298,,Subscriber,Subscriber,37.7774157,-122.4418376,37.789756,-122.394643,1984,Male,,POINT(-122.4418376 37.7774157),POINT(-122.394643 37.789756)
9702017120720224500,308,2017-12-07 20:22:45 UTC,Clay St at Battery St,14,2017-12-07 20:27:54 UTC,Howard St at Beale St,22,970,,Subscriber,Subscriber,37.795001,-122.39997,37.789756,-122.394643,1984,Female,,POINT(-122.39997 37.795001),POINT(-122.394643 37.789756)
29302017120716380200,1234,2017-12-07 16:38:02 UTC,17th & Folsom Street Park (17th St at Folsom St),110,2017-12-07 16:58:37 UTC,Howard St at Beale St,22,2930,,Subscriber,Subscriber,37.7637085,-122.4152042,37.789756,-122.394643,1981,Male,,POINT(-122.4152042 37.7637085),POINT(-122.394643 37.789756)
26702017112817115300,1069,2017-11-28 17:11:53 UTC,14th St at Mission St,97,2017-11-28 17:29:42 UTC,Howard St at Beale St,22,2670,,Subscriber,Subscriber,37.7682646,-122.4201102,37.789756,-122.394643,1985,Other,,POINT(-122.4201102 37.7682646),POINT(-122.394643 37.789756)
15392017112017114100,416,2017-11-20 17:11:41 UTC,Broadway at Battery St,9,2017-11-20 17:18:37 UTC,Howard St at Beale St,22,1539,,Subscriber,Subscriber,37.798572108462558,-122.40086898207666,37.789756,-122.394643,1987,Male,,POINT(-122.400868982077 37.7985721084626),POINT(-122.394643 37.789756)
26642017112008380200,1218,2017-11-20 08:38:02 UTC,McAllister St at Baker St,52,2017-11-20 08:58:21 UTC,Howard St at Beale St,22,2664,,Customer,Customer,37.7774157,-122.4418376,37.789756,-122.394643,1991,Male,,POINT(-122.4418376 37.7774157),POINT(-122.394643 37.789756)
4972017111806391800,1133,2017-11-18 06:39:18 UTC,Division St at Potrero Ave,89,2017-11-18 06:58:11 UTC,Howard St at Beale St,22,497,,Subscriber,Subscriber,37.769217861523742,-122.40764558315276,37.789756,-122.394643,1956,Male,,POINT(-122.407645583153 37.7692178615237),POINT(-122.394643 37.789756)
29612017111517532300,710,2017-11-15 17:53:23 UTC,Townsend St at 5th St,80,2017-11-15 18:05:13 UTC,Howard St at Beale St,22,2961,,Subscriber,Subscriber,37.7753058,-122.39738,37.789756,-122.394643,1984,Female,,POINT(-122.39738 37.7753058),POINT(-122.394643 37.789756)
21362017111310323500,526,2017-11-13 10:32:35 UTC,Clay St at Battery St,14,2017-11-13 10:41:21 UTC,Howard St at Beale St,22,2136,,Customer,Customer,37.795001,-122.39997,37.789756,-122.394643,1985,Male,,POINT(-122.39997 37.795001),POINT(-122.394643 37.789756)
12982017110917570600,393,2017-11-09 17:57:06 UTC,Broadway at Kearny,323,2017-11-09 18:03:39 UTC,Howard St at Beale St,22,1298,,Subscriber,Subscriber,37.798013643959777,-122.40595042705534,37.789756,-122.394643,1979,Male,,POINT(-122.405950427055 37.7980136439598),POINT(-122.394643 37.789756)
30582017110106113400,1099,2017-11-01 06:11:34 UTC,Division St at Potrero Ave,89,2017-11-01 06:29:53 UTC,Howard St at Beale St,22,3058,,Subscriber,Subscriber,37.769217861523742,-122.40764558315276,37.789756,-122.394643,1956,Male,,POINT(-122.407645583153 37.7692178615237),POINT(-122.394643 37.789756)
31972017103016595400,293,2017-10-30 16:59:54 UTC,Davis St at Jackson St,11,2017-10-30 17:04:47 UTC,Howard St at Beale St,22,3197,,Subscriber,Subscriber,37.79728,-122.398436,37.789756,-122.394643,1982,Other,,POINT(-122.398436 37.79728),POINT(-122.394643 37.789756)
20552017102617100900,1049,2017-10-26 17:10:09 UTC,Folsom St at 9th St,78,2017-10-26 17:27:38 UTC,Howard St at Beale St,22,2055,,Subscriber,Subscriber,37.7737172,-122.4116467,37.789756,-122.394643,1989,Female,,POINT(-122.4116467 37.7737172),POINT(-122.394643 37.789756)
502017102020230700,723,2017-10-20 20:23:07 UTC,Union Square (Powell St at Post St),324,2017-10-20 20:35:11 UTC,Howard St at Beale St,22,50,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.789756,-122.394643,1945,Male,,POINT(-122.408530712128 37.7882999781508),POINT(-122.394643 37.789756)
12212017101709364900,1078,2017-10-17 09:36:49 UTC,Folsom St at 19th St,123,2017-10-17 09:54:48 UTC,Howard St at Beale St,22,1221,,Subscriber,Subscriber,37.7605936,-122.4148171,37.789756,-122.394643,,,,POINT(-122.4148171 37.7605936),POINT(-122.394643 37.789756)
1932017101218431500,895,2017-10-12 18:43:15 UTC,Union Square (Powell St at Post St),324,2017-10-12 18:58:11 UTC,Howard St at Beale St,22,193,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.789756,-122.394643,1984,Male,,POINT(-122.408530712128 37.7882999781508),POINT(-122.394643 37.789756)
12732017101218324000,295,2017-10-12 18:32:40 UTC,Spear St at Folsom St,24,2017-10-12 18:37:35 UTC,Howard St at Beale St,22,1273,,Subscriber,Subscriber,37.7896767,-122.3904285,37.789756,-122.394643,1988,Male,,POINT(-122.3904285 37.7896767),POINT(-122.394643 37.789756)
22442017101217584300,315,2017-10-12 17:58:43 UTC,Davis St at Jackson St,11,2017-10-12 18:03:59 UTC,Howard St at Beale St,22,2244,,Subscriber,Subscriber,37.79728,-122.398436,37.789756,-122.394643,1989,Male,,POINT(-122.398436 37.79728),POINT(-122.394643 37.789756)
30172017100916415000,659,2017-10-09 16:41:50 UTC,Golden Gate Ave at Hyde St,33,2017-10-09 16:52:50 UTC,Howard St at Beale St,22,3017,,Subscriber,Subscriber,37.7816495,-122.4154077,37.789756,-122.394643,1967,Male,,POINT(-122.4154077 37.7816495),POINT(-122.394643 37.789756)
11612017100409505300,360,2017-10-04 09:50:53 UTC,Cyril Magnin St at Ellis St,4,2017-10-04 09:56:53 UTC,Howard St at Beale St,22,1161,,Subscriber,Subscriber,37.785880626941328,-122.4089150084319,37.789756,-122.394643,1989,Male,,POINT(-122.408915008432 37.7858806269413),POINT(-122.394643 37.789756)
29102017100217233200,984,2017-10-02 17:23:32 UTC,14th St at Mission St,97,2017-10-02 17:39:56 UTC,Howard St at Beale St,22,2910,,Subscriber,Subscriber,37.7682646,-122.4201102,37.789756,-122.394643,1985,Other,,POINT(-122.4201102 37.7682646),POINT(-122.394643 37.789756)
29252017100216283500,383,2017-10-02 16:28:35 UTC,Commercial St at Montgomery St,13,2017-10-02 16:34:59 UTC,Howard St at Beale St,22,2925,,Subscriber,Subscriber,37.794231,-122.402923,37.789756,-122.394643,1964,Male,,POINT(-122.402923 37.794231),POINT(-122.394643 37.789756)
24602017100109211100,981,2017-10-01 09:21:11 UTC,The Embarcadero at Vallejo St,8,2017-10-01 09:37:32 UTC,Howard St at Beale St,22,2460,,Customer,Customer,37.799953,-122.398525,37.789756,-122.394643,,,,POINT(-122.398525 37.799953),POINT(-122.394643 37.789756)
702017092518254000,403,2017-09-25 18:25:40 UTC,The Embarcadero at Vallejo St,8,2017-09-25 18:32:24 UTC,Howard St at Beale St,22,70,,Subscriber,Subscriber,37.799953,-122.398525,37.789756,-122.394643,1959,Male,,POINT(-122.398525 37.799953),POINT(-122.394643 37.789756)
9582017092009185600,1215,2017-09-20 09:18:56 UTC,Sanchez St at 17th St,106,2017-09-20 09:39:12 UTC,Howard St at Beale St,22,958,,Subscriber,Subscriber,37.7632417,-122.4306746,37.789756,-122.394643,1972,Male,,POINT(-122.4306746 37.7632417),POINT(-122.394643 37.789756)
24552017091917320200,402,2017-09-19 17:32:02 UTC,Clay St at Battery St,14,2017-09-19 17:38:45 UTC,Howard St at Beale St,22,2455,,Subscriber,Subscriber,37.795001,-122.39997,37.789756,-122.394643,1987,Male,,POINT(-122.39997 37.795001),POINT(-122.394643 37.789756)
18292017091816241300,302,2017-09-18 16:24:13 UTC,Clay St at Battery St,14,2017-09-18 16:29:16 UTC,Howard St at Beale St,22,1829,,Subscriber,Subscriber,37.795001,-122.39997,37.789756,-122.394643,1973,Male,,POINT(-122.39997 37.795001),POINT(-122.394643 37.789756)
7872017091315505200,216,2017-09-13 15:50:52 UTC,Clay St at Battery St,14,2017-09-13 15:54:29 UTC,Howard St at Beale St,22,787,,Subscriber,Subscriber,37.795001,-122.39997,37.789756,-122.394643,1989,Male,,POINT(-122.39997 37.795001),POINT(-122.394643 37.789756)
6382017091217194400,284,2017-09-12 17:19:44 UTC,Commercial St at Montgomery St,13,2017-09-12 17:24:28 UTC,Howard St at Beale St,22,638,,Subscriber,Subscriber,37.794231,-122.402923,37.789756,-122.394643,1980,Male,,POINT(-122.402923 37.794231),POINT(-122.394643 37.789756)
